Num_Acc,date,mois,jour,heure,departement,commune,lat,lon,en agglomeration,type intersection,type collision,luminosite,conditions atmosperiques,type route,circulation,nb voies,profil long route,trace plan route,largeur TPC,largeur route,etat surface,amenagement,situation,categorie usager,gravite accident,sexe,age,motif deplacement,existence securite,usage securite,obstacle fixe heurte,obstacle mobile heurte,localisation choc,manoeuvre avant accident,identifiant vehicule,type autres vehicules,manoeuvre autres vehicules,nombre autres vehicules
202100004525,2021-5-12,12,5,21,14,14118,49.17959,-0.3546,False,Hors intersection,Deux véhicules – par l’arrière,Nuit avec éclairage public allumé,Normale,Voie Communales,Bidirectionnelle,0,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-28.0,Utilisation professionnelle ,Non déterminable,Oui,Sans objet,Véhicule,Arrière,Sans changement de direction,193 687,Bicyclette,Indéterminé,1.0
202100004532,2021-5-12,12,5,16,75,75118,48.898025,2.344462,False,Intersection en X,Deux véhicules – par le coté,Plein jour,Pluie légère,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-26.0,Autre,Non déterminable,Oui,Sans objet,Véhicule,Avant,Traversant la chaussée,193 675,Bicyclette,Indéterminé,1.0
202100004533,2021-5-12,12,5,06,75,75118,48.883924,2.344584,False,Intersection en X,Deux véhicules – par le coté,Nuit avec éclairage public non allumé,Normale,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-28.0,Autre,Non déterminable,Oui,Sans objet,Véhicule,Avant gauche,Sans changement de direction,193 673,Bicyclette,Indéterminé,1.0
202100004534,2021-4-12,12,4,19,75,75117,48.881587,2.29129,False,Intersection en X,Autre collision,Nuit sans éclairage public,Pluie légère,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-46.0,Autre,Casque,Oui,Sans objet,Véhicule,Avant,Dépassant A droite,193 672,Bicyclette,Indéterminé,1.0
202100004562,2021-5-12,12,5,13,92,92040,48.8289404366,2.2825692594,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Pluie légère,Route Départementale ,A sens unique,3,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Autres,Conducteur,Blessé léger,Féminin,-26.0,Utilisation professionnelle ,Non déterminable,Oui,Véhicule en stationnement,Véhicule,Côté gauche,Sans changement de direction,193 621,Bicyclette,Indéterminé,1.0
202100004566,2021-6-12,12,6,16,974,97422,-21.259771,55.516158,False,Hors intersection,Sans collision,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Pente,En courbe à gauche ,,4,Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-35.0,Courses – achats,Aucun équipement,Non,Autre glissière,Aucun,Avant,Sans changement de direction,193 616,Bicyclette,Indéterminé,0.0
202100004577,2021-5-12,12,5,10,29,29037,47.884312,-4.156185,False,Giratoire,Deux véhicules – par le coté,Plein jour,Pluie légère,Route Départementale ,A sens unique,1,Plat,En courbe à gauche ,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-29.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Avant droit,Tournant A gauche,193 593,Bicyclette,Indéterminé,1.0
202100004603,2021-3-12,12,3,07,38,38565,45.277687,5.648298,False,Intersection en T,Deux véhicules – par le coté,Crépuscule ou aube,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,,4,Normale,Carrefour aménagé,Sur piste cyclable,Conducteur,Blessé hospitalisé ,Masculin,-60.0,Domicile – travail,Autre,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,193 548,Bicyclette,Indéterminé,1.0
202100004648,2021-1-11,11,1,12,33,33256,44.971951,-0.609735,False,Hors intersection,Sans collision,Plein jour,Normale,Route Départementale ,Bidirectionnelle,-1,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Tué,Masculin,-56.0,Promenade – loisirs,Casque,Oui,Sans objet,Aucun,Aucun,Sans changement de direction,193 462,Bicyclette,Indéterminé,0.0
202100004651,2021-18-9,9,18,17,74,74010,45.8955431,6.130072,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,A sens unique,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-50.0,Non renseigné,Casque,Oui,Sans objet,Aucun,Aucun,Inconnue,193 457,Bicyclette,Indéterminé,1.0
202100004699,2021-3-12,12,3,09,95,95598,48.979658353,2.3039209843,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-33.0,Domicile – travail,Non déterminable,Oui,Sans objet,Véhicule,Avant,Dépassant A gauche,193 375,Bicyclette,Indéterminé,1.0
202100004714,2021-21-11,11,21,17,78,78172,49.001911,2.103818,False,Autre intersection,Deux véhicules – par le coté,Nuit avec éclairage public allumé,Pluie légère,Voie Communales,Non renseigné,1,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Masculin,-45.0,Autre,Aucun équipement,Non,Sans objet,Véhicule,Aucun,Sans changement de direction,193 351,Bicyclette,Indéterminé,1.0
202100004741,2021-3-12,12,3,14,59,59009,50.6525,3.14289,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Pluie légère,Voie Communales,Bidirectionnelle,1,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-22.0,Non renseigné,Aucun équipement,Non,Sans objet,Aucun,Aucun,Inconnue,193 306,Bicyclette,Indéterminé,1.0
202100004752,2021-2-12,12,2,07,49,49015,47.5016,-0.5869,False,Hors intersection,Deux véhicules – par le coté,Crépuscule ou aube,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-12.0,Domicile – école,Non déterminable,Oui,Sans objet,Véhicule,Avant,Autres manœuvres,193 288,Bicyclette,Indéterminé,1.0
202100004768,2021-4-12,12,4,11,33,33063,44.8483,-0.61686,False,Giratoire,Deux véhicules – par le coté,Plein jour,Temps éblouissant ,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-73.0,Non renseigné,Aucun équipement,Non,Sans objet,Véhicule,Avant,Sans changement de direction,193 261,Bicyclette,Indéterminé,1.0
202100004793,2021-3-12,12,3,22,11,11069,43.2105129531,2.3579192162,False,Intersection en X,Autre collision,Nuit avec éclairage public allumé,Pluie légère,Route Départementale ,A sens unique,1,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-15.0,Domicile – travail,Non déterminable,Oui,"Bâtiment, mur, pile de pont",Aucun,Avant droit,Tournant A gauche,193 210,Bicyclette,Indéterminé,0.0
202100004815,2021-4-12,12,4,15,75,75112,48.839951,2.432149,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Féminin,-58.0,Autre,Non déterminable,Oui,Sans objet,Véhicule,Côté gauche,Tournant A gauche,193 176,Bicyclette,Indéterminé,1.0
202100004817,2021-4-12,12,4,17,75,75111,48.866177,2.371226,False,Intersection en T,Autre collision,Nuit avec éclairage public allumé,Pluie légère,Voie Communales,A sens unique,1,Pente,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Indemne,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,Sans objet,Piéton,Avant,Sans changement de direction,193 174,Bicyclette,Indéterminé,0.0
202100004827,2021-4-12,12,4,11,94,94016,48.7944365744,2.3312120976,False,Intersection en X,Deux véhicules – par le coté,Plein jour,Pluie légère,Route Départementale ,A chaussées séparées,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-55.0,Non renseigné,Aucun équipement,Non,Sans objet,Véhicule,Avant,Arrêté (hors stationnement),193 155,Bicyclette,Indéterminé,1.0
202100004830,2021-3-12,12,3,20,93,93063,48.8718796984,2.439811153,False,Intersection en X,Deux véhicules - frontale,Nuit avec éclairage public allumé,Pluie forte ,Route Départementale ,Bidirectionnelle,1,Plat,Partie rectiligne,, -1,Flaques ,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-23.0,Domicile – travail,Non déterminable,Oui,Sans objet,Véhicule,Avant,Inconnue,193 150,Bicyclette,Indéterminé,1.0
202100004916,2021-2-12,12,2,00,75,75116,48.862286,2.238303,False,Intersection en X,Deux véhicules – par le coté,Nuit avec éclairage public allumé,Normale,Voie Communales,Bidirectionnelle,2,Pente,Partie rectiligne,, -1,Normale,Non renseigné,Sur piste cyclable,Conducteur,Blessé léger,Masculin,-37.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Côté droit,Sans changement de direction,193 001,Bicyclette,Indéterminé,1.0
202100004922,2021-3-12,12,3,22,75,75110,48.881102,2.365154,False,Intersection en X,Deux véhicules – par le coté,Nuit avec éclairage public allumé,Pluie forte ,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-32.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Aucun,Côté droit,A contresens,192 992,Bicyclette,Indéterminé,1.0
202100004925,2021-3-12,12,3,10,75,75110,48.87184,2.360026,False,Intersection en T,Deux véhicules – par l’arrière,Plein jour,Pluie forte ,Voie Communales,A sens unique,4,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Masculin,-62.0,Domicile – travail,Non déterminable,Oui,Véhicule en stationnement,Aucun,Avant,Sans changement de direction,192 988,Bicyclette,Indéterminé,1.0
202100004944,2021-3-12,12,3,20,92,92026,48.89705,2.26441,False,Intersection en X,Deux véhicules – par le coté,Nuit avec éclairage public allumé,Pluie forte ,Route Départementale ,Avec voies d’affectation variable,-1,Plat,Partie rectiligne,, -1,Mouillée,Carrefour aménagé,Sur chaussée,Conducteur,Blessé léger,Masculin,-19.0,Utilisation professionnelle ,Aucun équipement,Non,Sans objet,Véhicule,Aucun,Inconnue,192 952,Bicyclette,Indéterminé,1.0
202100004954,2021-11-11,11,11,17,84,84062,43.871756,5.113707,True,Hors intersection,Deux véhicules – par le coté,Nuit sans éclairage public,Pluie légère,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-72.0,Promenade – loisirs,Gants (2RM/3RM),Oui,Sans objet,Véhicule,Arrière,Tournant A gauche,192 936,Bicyclette,Indéterminé,1.0
202100004963,2021-4-12,12,4,12,34,34204,43.5549030057,3.5287190605,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-54.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Avant gauche,Sans changement de direction,192 917,Bicyclette,Indéterminé,1.0
202100004996,2021-30-11,11,30,16,29,29224,48.038532,-4.329729,True,Giratoire,Deux véhicules – par le coté,Plein jour,Pluie légère,Route Départementale ,A sens unique,1,Plat,En courbe à gauche ,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé hospitalisé ,Masculin,-61.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Côté droit,Sans changement de direction,192 859,Bicyclette,Indéterminé,1.0
202100005027,2021-2-12,12,2,07,973,97302,4.90978,-52.32164,True,Hors intersection,Deux véhicules – par le coté,Plein jour,Pluie légère,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-15.0,Domicile – travail,Non déterminable,Oui,Sans objet,Véhicule,Avant gauche,"Même sens, même file",192 802,Bicyclette,Indéterminé,1.0
202100005028,2021-2-12,12,2,15,69,69383,45.75302,4.87694,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-18.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Avant gauche,Autres manœuvres,192 799,Bicyclette,Indéterminé,1.0
202100005042,2021-29-11,11,29,16,80,80021,49.88771,2.29691,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-37.0,Non renseigné,Casque,Oui,Sans objet,Véhicule,Côté droit,Sans changement de direction,192 772,Bicyclette,Indéterminé,1.0
202100005099,2021-2-12,12,2,18,75,75115,48.845172,2.284273,False,Hors intersection,Autre collision,Nuit avec éclairage public allumé,Normale,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-18.0,Autre,Non déterminable,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,192 659,Bicyclette,Indéterminé,1.0
202100005100,2021-1-12,12,1,23,75,75115,48.842345,2.290015,False,Hors intersection,Autre collision,Nuit avec éclairage public allumé,Normale,Voie Communales,A sens unique,1,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Indemne,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,Sans objet,Piéton,Aucun,A contresens,192 657,Bicyclette,Indéterminé,0.0
202100005101,2021-2-12,12,2,09,75,75114,48.834533,2.335417,False,Hors intersection,Autre collision,Plein jour,Normale,Voie Communales,Bidirectionnelle,4,Pente,Partie rectiligne,, -1,Normale,Non renseigné,Sur piste cyclable,Conducteur,Blessé léger,Féminin,-23.0,Domicile – école,Casque,Oui,Sans objet,Véhicule,Aucun,Sans changement de direction,192 656,Bicyclette,Indéterminé,1.0
202100005108,2021-30-11,11,30,09,94,94068,48.79143,2.50933,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-66.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,192 643,Bicyclette,Indéterminé,1.0
202100005110,2021-2-12,12,2,18,94,94046,48.80581,2.441,False,Intersection en X,Autre collision,Nuit avec éclairage public allumé,Normale,Route Départementale ,Bidirectionnelle,2,Pente,Partie rectiligne,, -1,Normale,Zone piétonne,Sur chaussée,Conducteur,Blessé léger,Masculin,-41.0,Domicile – travail,Casque,Oui,Poteau,Piéton,Avant,Sans changement de direction,192 640,Bicyclette,Indéterminé,0.0
202100005129,2021-1-12,12,1,12,92,92025,48.924782,2.266399,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-77.0,Courses – achats,Non déterminable,Oui,Véhicule en stationnement,Aucun,Avant,Sans changement de direction,192 609,Bicyclette,Indéterminé,1.0
202100005130,2021-1-2,2,1,12,92,92025,48.924687,2.265883,False,Hors intersection,Autre collision,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-77.0,Non renseigné,Ceinture,Oui,Véhicule en stationnement,Aucun,Avant,Sans changement de direction,192 608,Bicyclette,Indéterminé,1.0
202100005248,2021-30-11,11,30,11,83,83069,43.11798,6.14961,True,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-75.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Arrière gauche,Tournant A gauche,192 403,Bicyclette,Indéterminé,1.0
202100005280,2021-30-11,11,30,19,63,63113,45.76731,3.10467,False,Hors intersection,Deux véhicules – par le coté,Nuit avec éclairage public allumé,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-20.0,Non renseigné,Casque,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,192 347,Bicyclette,Indéterminé,1.0
202100005301,2021-1-12,12,1,07,45,45147,47.9238700784,1.9010639191,False,Giratoire,Deux véhicules – par le coté,Nuit avec éclairage public allumé,Pluie légère,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-21.0,Domicile – travail,Non déterminable,Oui,Sans objet,Véhicule,Avant droit,Sans changement de direction,192 315,Bicyclette,Indéterminé,1.0
202100005310,2021-1-12,12,1,16,37,37261,47.3668685424,0.6841135025,False,Hors intersection,Sans collision,Plein jour,Normale,Voie Communales,Bidirectionnelle,0,Plat,Partie rectiligne,, -1,Normale,Autres,Sur autre voie spéciale,Conducteur,Blessé léger,Féminin,-39.0,Promenade – loisirs,Casque,Oui,Autre obstacle fixe sur chaussée,Aucun,Avant,Sans changement de direction,192 298,Bicyclette,Indéterminé,0.0
202100005318,2021-30-11,11,30,18,35,35238,48.1109,-1.65584,False,Autre intersection,Deux véhicules – par le coté,Nuit avec éclairage public allumé,Normale,Voie Communales,Bidirectionnelle,6,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-23.0,Domicile – travail,Non déterminable,Oui,Sans objet,Véhicule,Arrière droit,Sans changement de direction,192 284,Bicyclette,Indéterminé,1.0
202100005319,2021-30-11,11,30,07,35,35238,48.13847,-1.65315,False,Giratoire,Deux véhicules – par le coté,Nuit avec éclairage public allumé,Pluie légère,Voie Communales,A sens unique,0,Plat,Partie rectiligne,, -1,Mouillée,Autres,Sur chaussée,Conducteur,Blessé léger,Masculin,-43.0,Domicile – travail,Casque,Oui,Sans objet,Véhicule,Avant droit,Tournant A gauche,192 281,Bicyclette,Indéterminé,1.0
202100005327,2021-30-11,11,30,16,31,31483,43.11601,0.74793,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-32.0,Non renseigné,Casque,Oui,Sans objet,Véhicule,Aucun,Inconnue,192 268,Bicyclette,Indéterminé,1.0
202100005335,2021-26-11,11,26,14,27,27229,49.023064,1.14063,False,Hors intersection,Sans collision,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur trottoir,Conducteur,Blessé léger,Féminin,-17.0,Promenade – loisirs,Casque,Oui,Bordure de trottoir,Aucun,Avant,Sans changement de direction,192 255,Bicyclette,Indéterminé,0.0
202100005362,2021-24-11,11,24,08,08,08105,49.76244,4.71924,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Autre,Route Départementale ,Bidirectionnelle,4,Plat,Partie rectiligne,, -1,Verglacée,Pont - autopont,Sur piste cyclable,Conducteur,Blessé hospitalisé ,Masculin,-55.0,Domicile – travail,Casque,Oui,Sans objet,Aucun,Arrière gauche,"Même sens, même file",192 201,Bicyclette,Indéterminé,1.0
202100005373,2021-1-12,12,1,11,75,75105,48.851131,2.351315,False,Intersection en X,Deux véhicules – par le coté,Plein jour,Pluie forte ,Voie Communales,Bidirectionnelle,4,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Masculin,-63.0,Autre,Casque,Oui,Sans objet,Véhicule,Côté gauche,Sans changement de direction,192 183,Bicyclette,Indéterminé,1.0
202100005383,2021-1-12,12,1,07,75,75110,48.8705,2.353057,False,Hors intersection,Deux véhicules – par le coté,Crépuscule ou aube,Pluie légère,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Féminin,-30.0,Domicile – travail,Casque,Oui,Sans objet,Véhicule,Avant,Dépassant A gauche,192 168,Bicyclette,Indéterminé,1.0
202100005458,2021-2-12,12,2,13,60,60338,49.356436,2.795664,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,,5,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-10.0,Domicile – école,Aucun équipement,Non,Sans objet,Véhicule,Avant,Circulant sur trottoir,192 034,Bicyclette,Indéterminé,1.0
202100005468,2021-24-9,9,24,08,74,74305,46.20151,6.23587,False,Hors intersection,Deux véhicules - frontale,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,En courbe à gauche ,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Féminin,-42.0,Non renseigné,Casque,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,192 012,Bicyclette,Indéterminé,1.0
202100005475,2021-29-11,11,29,10,974,97411,-20.89271,55.48348,False,Intersection en X,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,4,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-55.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,192 001,Bicyclette,Indéterminé,1.0
202100005483,2021-29-11,11,29,06,91,91657,48.716169,2.43724,False,Intersection en X,Autre collision,Nuit avec éclairage public allumé,Normale,Voie Communales,A sens unique,1,Plat,En courbe à droite ,, -1,Mouillée,Carrefour aménagé,Sur chaussée,Conducteur,Tué,Féminin,-50.0,Domicile – travail,Non déterminable,Oui,Bordure de trottoir,Aucun,Avant,"Même sens, même file",191 990,Bicyclette,Indéterminé,1.0
202100005494,2021-25-11,11,25,15,67,67482,48.55125,7.7428,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,A sens unique,3,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-49.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Avant gauche,A contresens,191 972,Bicyclette,Indéterminé,1.0
202100005502,2021-29-11,11,29,13,59,59350,50.62394,3.07836,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-40.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Côté gauche,En s’insérant,191 959,Bicyclette,Indéterminé,1.0
202100005510,2021-29-11,11,29,17,35,35238,48.1309456465,-1.6520188898,False,Hors intersection,Deux véhicules – par l’arrière,Nuit sans éclairage public,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur chaussée,Conducteur,Indemne,Masculin,-19.0,Domicile – école,Casque,Oui,Sans objet,Autre,Avant droit,Sans changement de direction,191 947,Bicyclette,Indéterminé,1.0
202100005516,2021-28-11,11,28,16,14,14167,49.20223,-0.30545,False,Intersection en T,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,Bidirectionnelle,2,Plat,En courbe à droite ,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-82.0,Promenade – loisirs,Non déterminable,Oui,Sans objet,Véhicule,Avant,Sans changement de direction,191 934,Bicyclette,Indéterminé,1.0
202100005531,2021-30-11,11,30,12,75,75106,48.852705,2.333938,False,Intersection en Y,Autre collision,Plein jour,Normale,Voie Communales,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Indemne,Masculin,-27.0,Autre,Casque,Oui,Sans objet,Piéton,Côté droit,Dépassant A gauche,191 911,Bicyclette,Indéterminé,0.0
202100005545,2021-30-11,11,30,10,75,75107,48.86036,2.324889,False,Hors intersection,Autre collision,Plein jour,Temps couvert ,Voie Communales,A sens unique,1,Pente,Partie rectiligne,, -1,Mouillée,Zone piétonne,Sur chaussée,Conducteur,Blessé léger,Féminin,-60.0,Autre,Casque,Oui,Sans objet,Aucun,Aucun,Sans changement de direction,191 890,Bicyclette,Indéterminé,0.0
202100005553,2021-30-11,11,30,17,94,94041,48.82008,2.39567,False,Hors intersection,Deux véhicules – par l’arrière,Nuit avec éclairage public allumé,Temps couvert ,Route Départementale ,A sens unique,0,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-46.0,Non renseigné,Casque,Oui,Sans objet,Véhicule,Avant,"Même sens, même file",191 875,Bicyclette,Indéterminé,1.0
202100005555,2021-30-11,11,30,10,94,94018,48.82275,2.41177,False,Hors intersection,Autre collision,Plein jour,Temps couvert ,Route Départementale ,Bidirectionnelle,4,Plat,Partie rectiligne,, -1,Mouillée,Aucun,Sur piste cyclable,Conducteur,Blessé léger,Féminin,-62.0,Promenade – loisirs,Non déterminable,Oui,Véhicule en stationnement,Aucun,Avant,Sans changement de direction,191 870,Bicyclette,Indéterminé,1.0
202100005565,2021-30-11,11,30,09,92,92044,48.897771,2.294852,False,Hors intersection,Deux véhicules – par le coté,Plein jour,Normale,Route Départementale ,A sens unique,3,Plat,Partie rectiligne,, -1,Normale,Carrefour aménagé,Sur autre voie spéciale,Conducteur,Blessé léger,Masculin,-25.0,Non renseigné,Non déterminable,Oui,Sans objet,Véhicule,Avant gauche,Tournant A gauche,191 852,Bicyclette,Indéterminé,1.0
202100005567,2021-30-11,11,30,18,92,92026,48.8965801503,2.2528517246,False,Hors intersection,Sans collision,Nuit avec éclairage public allumé,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-26.0,Domicile – travail,Non déterminable,Oui,Sans objet,Aucun,Aucun,Inconnue,191 848,Bicyclette,Indéterminé,0.0
202100005571,2021-30-11,11,30,22,92,92012,48.8408346577,2.2272902727,False,Hors intersection,Deux véhicules – par l’arrière,Nuit avec éclairage public allumé,Normale,Route Départementale ,A chaussées séparées,3,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-33.0,Autre,Non déterminable,Oui,Véhicule en stationnement,Aucun,Avant,Déporté A droite,191 843,Bicyclette,Indéterminé,1.0
202100005573,2021-30-11,11,30,18,65,65304,43.469027,0.034654,False,Hors intersection,Deux véhicules - frontale,Nuit avec éclairage public allumé,Normale,Route Départementale ,Bidirectionnelle,2,Plat,Partie rectiligne,, -1,Normale,Aucun,Sur chaussée,Conducteur,Blessé léger,Masculin,-13.0,Promenade – loisirs,Casque,Oui,Sans objet,Véhicule,Côté droit,Tournant A gauche,191 839,Bicyclette,Indéterminé,1.0
